timestamp,open,high,low,close,volume
1758074400000,116662.25000000,117077.16000000,116556.52000000,116686.43000000,742.45370000
1758078000000,116686.43000000,116758.83000000,116371.81000000,116372.04000000,377.83050000
1758081600000,116372.05000000,116480.01000000,116160.22000000,116313.49000000,262.15716000
1758085200000,116313.50000000,117214.00000000,116313.49000000,117108.30000000,894.88999000
1758088800000,117108.31000000,117286.73000000,116970.41000000,117234.27000000,770.01131000
1758092400000,117234.28000000,117275.00000000,117125.78000000,117162.48000000,557.97471000
1758096000000,117162.48000000,117189.86000000,116683.99000000,116860.00000000,635.73334000
1758099600000,116860.01000000,116860.01000000,116548.88000000,116550.01000000,380.39506000
1758103200000,116550.01000000,116604.26000000,116267.44000000,116359.14000000,356.93808000
1758106800000,116359.14000000,116383.87000000,116253.27000000,116258.13000000,282.02162000
1758110400000,116258.12000000,116516.93000000,116096.41000000,116204.94000000,387.04674000
1758114000000,116204.94000000,116330.75000000,115905.88000000,116107.19000000,664.85629000
1758117600000,116107.18000000,116240.00000000,115432.00000000,115606.61000000,1214.53614000
1758121200000,115606.62000000,115886.17000000,115527.48000000,115875.32000000,581.89144000
1758124800000,115875.33000000,115875.33000000,115386.21000000,115640.77000000,659.41460000
1758128400000,115640.76000000,116288.27000000,115500.00000000,115504.48000000,696.96558000
1758132000000,115504.49000000,116333.33000000,114720.81000000,115226.93000000,3427.38872000
1758135600000,115226.93000000,115989.20000000,115068.33000000,115652.02000000,955.04331000
1758139200000,115652.02000000,116140.20000000,115496.68000000,115621.47000000,455.26463000
1758142800000,115621.47000000,116120.00000000,115307.33000000,116038.39000000,336.05085000
1758146400000,116038.39000000,116823.72000000,116038.39000000,116559.69000000,741.17447000
1758150000000,116559.68000000,116990.68000000,116340.07000000,116447.59000000,836.73837000
1758153600000,116447.60000000,116470.52000000,116092.76000000,116350.65000000,442.99009000
1758157200000,116350.65000000,116869.46000000,116340.00000000,116634.84000000,440.77649000
1758160800000,116634.84000000,116959.96000000,116429.55000000,116950.47000000,318.21360000
1758164400000,116950.46000000,117896.00000000,116896.93000000,117581.66000000,1879.70060000
1758168000000,117581.67000000,117750.00000000,117219.50000000,117605.16000000,612.38170000
1758171600000,117605.16000000,117605.16000000,117176.10000000,117273.36000000,340.19852000
1758175200000,117273.37000000,117338.05000000,116888.02000000,117102.43000000,474.42047000
1758178800000,117102.43000000,117208.00000000,117048.81000000,117086.01000000,362.62720000
1758182400000,117086.01000000,117413.04000000,117010.59000000,117229.59000000,383.66591000
1758186000000,117229.58000000,117350.00000000,117107.57000000,117298.81000000,260.44715000
1758189600000,117298.82000000,117307.50000000,117078.72000000,117190.47000000,236.63641000
1758193200000,117190.48000000,117300.00000000,117013.77000000,117063.40000000,285.00282000
1758196800000,117063.41000000,117279.00000000,116977.59000000,117124.69000000,249.62123000
1758200400000,117124.69000000,117655.55000000,117004.28000000,117432.04000000,647.01760000
1758204000000,117432.04000000,117843.83000000,117400.54000000,117640.54000000,711.59459000
1758207600000,117640.54000000,117705.51000000,117322.41000000,117583.56000000,808.09852000
1758211200000,117583.56000000,117789.00000000,117500.01000000,117565.60000000,483.30991000
1758214800000,117565.59000000,117765.59000000,117418.45000000,117579.93000000,479.43176000
1758218400000,117579.94000000,117900.00000000,117512.11000000,117822.97000000,474.53821000
1758222000000,117822.98000000,117822.98000000,117196.33000000,117450.21000000,391.34362000
1758225600000,117450.21000000,117657.17000000,117337.95000000,117521.14000000,192.47211000
1758229200000,117521.14000000,117521.14000000,117299.21000000,117299.21000000,187.11636000
1758232800000,117299.21000000,117334.80000000,117027.34000000,117061.02000000,345.51742000
1758236400000,117061.02000000,117172.21000000,116612.03000000,117073.53000000,650.11136000
1758240000000,117073.53000000,117427.70000000,117020.00000000,117424.20000000,328.86734000
1758243600000,117424.21000000,117459.99000000,117118.21000000,117241.32000000,268.67490000
1758247200000,117241.32000000,117285.99000000,117044.13000000,117112.80000000,395.51641000
1758250800000,117112.81000000,117291.01000000,116871.61000000,116977.58000000,333.32919000
1758254400000,116977.58000000,117100.00000000,116700.02000000,116990.65000000,377.41298000
1758258000000,116990.65000000,117010.00000000,116780.75000000,116894.83000000,306.31482000
1758261600000,116894.83000000,116894.83000000,116633.86000000,116669.75000000,430.54942000
1758265200000,116669.76000000,116992.81000000,116665.00000000,116909.97000000,423.81384000
1758268800000,116909.98000000,117090.36000000,116882.47000000,116915.88000000,283.85786000
1758272400000,116915.88000000,116979.86000000,116488.00000000,116488.00000000,361.47256000
1758276000000,116488.00000000,116551.54000000,116434.23000000,116532.68000000,289.26548000
1758279600000,116532.68000000,116554.05000000,116300.00000000,116394.72000000,309.23241000
1758283200000,116394.72000000,116529.08000000,116133.66000000,116162.45000000,488.73837000
1758286800000,116162.45000000,116465.35000000,116075.00000000,116284.64000000,435.12378000
1758290400000,116284.63000000,116479.11000000,115800.00000000,115899.99000000,846.39402000
1758294000000,115899.99000000,115952.95000000,115464.19000000,115884.03000000,887.61948000
1758297600000,115884.03000000,116136.00000000,115800.00000000,116088.68000000,355.37234000
1758301200000,116088.68000000,116093.18000000,115538.67000000,115542.73000000,360.56628000
1758304800000,115542.73000000,115644.73000000,115382.98000000,115407.49000000,388.78402000
1758308400000,115407.49000000,115479.45000000,115112.58000000,115125.12000000,308.93231000
1758312000000,115125.13000000,115445.23000000,115100.00000000,115342.57000000,338.84816000
1758315600000,115342.56000000,115532.73000000,115306.07000000,115465.39000000,178.46294000
1758319200000,115465.39000000,115657.28000000,115465.39000000,115613.21000000,139.86142000
1758322800000,115613.21000000,115648.00000000,115448.01000000,115632.38000000,155.08032000
1758326400000,115632.39000000,115730.41000000,115548.92000000,115723.73000000,220.87363000
1758330000000,115723.72000000,115723.73000000,115610.84000000,115623.51000000,178.50409000
1758333600000,115623.50000000,115623.51000000,115444.00000000,115606.39000000,154.74621000
1758337200000,115606.40000000,115606.40000000,115408.47000000,115445.00000000,162.93905000
1758340800000,115445.00000000,115582.38000000,115409.08000000,115568.41000000,144.02474000
1758344400000,115568.41000000,115717.50000000,115512.63000000,115717.49000000,224.42562000
1758348000000,115717.49000000,115724.34000000,115625.85000000,115700.46000000,159.86607000
1758351600000,115700.47000000,115985.20000000,115683.47000000,115968.56000000,231.14483000
1758355200000,115968.56000000,115968.57000000,115700.01000000,115701.43000000,183.70782000
1758358800000,115701.43000000,115794.39000000,115664.11000000,115672.80000000,196.19831000
1758362400000,115672.80000000,115798.16000000,115672.79000000,115747.54000000,170.36368000
1758366000000,115747.54000000,115909.54000000,115747.54000000,115894.06000000,242.77605000
1758369600000,115894.05000000,115950.89000000,115804.47000000,115874.49000000,155.45643000
1758373200000,115874.50000000,115951.96000000,115859.48000000,115915.80000000,123.96705000
1758376800000,115915.79000000,116036.00000000,115883.30000000,115970.36000000,209.62425000
1758380400000,115970.36000000,116121.81000000,115946.91000000,115986.69000000,347.86651000
1758384000000,115986.70000000,116057.24000000,115882.58000000,116027.94000000,226.24762000
1758387600000,116027.95000000,116079.46000000,115817.28000000,115821.72000000,189.06923000
1758391200000,115821.73000000,115821.73000000,115700.00000000,115711.51000000,191.99051000
1758394800000,115711.51000000,115812.62000000,115698.08000000,115702.00000000,290.90070000
1758398400000,115702.00000000,115789.57000000,115689.91000000,115721.10000000,163.21635000
1758402000000,115721.10000000,115944.70000000,115721.10000000,115786.31000000,200.36310000
1758405600000,115786.30000000,115796.54000000,115742.14000000,115776.06000000,169.22355000
1758409200000,115776.06000000,115776.06000000,115603.42000000,115685.63000000,137.43212000
1758412800000,115685.63000000,115732.94000000,115559.97000000,115660.01000000,204.93197000
1758416400000,115660.01000000,115660.01000000,115500.00000000,115500.00000000,193.04313000
1758420000000,115500.01000000,115700.00000000,115441.83000000,115690.76000000,321.18986000
1758423600000,115690.76000000,115723.43000000,115616.38000000,115669.41000000,199.89426000
1758427200000,115669.42000000,115669.42000000,115494.22000000,115494.23000000,121.47731000
1758430800000,115494.23000000,115663.49000000,115487.56000000,115663.48000000,237.18676000
1758434400000,115663.48000000,115787.39000000,115663.48000000,115687.20000000,201.84931000
1758438000000,115687.21000000,115815.98000000,115615.00000000,115815.97000000,246.42642000
1758441600000,115815.98000000,115819.06000000,115560.94000000,115629.60000000,182.84602000
1758445200000,115629.60000000,115704.53000000,115329.03000000,115683.54000000,335.85586000
1758448800000,115683.53000000,115708.33000000,115504.13000000,115522.31000000,111.62025000
1758452400000,115522.31000000,115694.74000000,115522.31000000,115603.45000000,156.53082000
1758456000000,115603.45000000,115747.23000000,115603.44000000,115683.59000000,183.94971000
1758459600000,115683.59000000,115747.06000000,115645.20000000,115661.65000000,136.30562000
1758463200000,115661.65000000,115691.15000000,115500.00000000,115500.01000000,192.82816000
1758466800000,115500.00000000,115599.60000000,115473.19000000,115531.61000000,158.23691000
1758470400000,115531.62000000,115549.90000000,115209.02000000,115316.00000000,239.98829000
1758474000000,115316.01000000,115629.58000000,115249.94000000,115628.18000000,234.56593000
1758477600000,115628.19000000,115665.52000000,115513.98000000,115530.90000000,173.87321000
1758481200000,115530.89000000,115530.90000000,115318.02000000,115480.05000000,132.68903000
1758484800000,115480.05000000,115503.47000000,115307.51000000,115307.51000000,93.55507000
1758488400000,115307.52000000,115434.53000000,115250.01000000,115405.48000000,101.37440000
1758492000000,115405.48000000,115545.43000000,115188.00000000,115538.90000000,154.30721000
1758495600000,115538.91000000,115538.91000000,115200.00000000,115232.29000000,196.99668000
1758499200000,115232.29000000,115379.25000000,114290.16000000,114407.28000000,1196.13685000
1758502800000,114407.28000000,114750.00000000,114250.98000000,114273.45000000,660.65043000
1758506400000,114273.44000000,114618.89000000,114150.00000000,114187.81000000,895.13507000
1758510000000,114187.80000000,114654.36000000,114187.80000000,114649.89000000,326.66818000
1758513600000,114649.89000000,114649.90000000,114397.32000000,114433.53000000,208.01066000
1758517200000,114433.53000000,114551.80000000,113623.00000000,113691.19000000,753.79586000
1758520800000,113691.18000000,113698.38000000,111800.00000000,112800.77000000,5199.12797000
1758524400000,112800.77000000,112999.00000000,112476.17000000,112519.99000000,1129.86840000
1758528000000,112520.00000000,112780.00000000,112452.00000000,112629.07000000,810.01414000
1758531600000,112629.06000000,112662.87000000,112173.52000000,112336.62000000,1219.89658000
1758535200000,112336.62000000,112848.33000000,112262.22000000,112792.16000000,523.20588000
1758538800000,112792.16000000,112976.02000000,112683.49000000,112876.97000000,499.11385000
1758542400000,112876.97000000,112876.97000000,112520.00000000,112738.65000000,504.05132000
1758546000000,112738.64000000,113148.29000000,112380.00000000,113130.63000000,813.72754000
1758549600000,113130.63000000,113432.76000000,112754.15000000,112933.16000000,1386.14648000
1758553200000,112933.16000000,113024.23000000,112576.42000000,112815.50000000,609.57711000
1758556800000,112815.50000000,112888.00000000,112585.87000000,112600.68000000,359.00005000
1758560400000,112600.69000000,112622.95000000,112250.89000000,112398.66000000,595.09480000
1758564000000,112398.65000000,112816.55000000,112345.54000000,112429.13000000,470.04903000
1758567600000,112429.12000000,112600.87000000,111936.40000000,112122.90000000,1307.37365000
1758571200000,112122.90000000,112977.41000000,111975.28000000,112781.88000000,596.84005000
1758574800000,112781.87000000,112970.00000000,112602.79000000,112969.99000000,293.31156000
1758578400000,112969.99000000,112970.00000000,112594.33000000,112643.25000000,289.60715000
1758582000000,112643.25000000,112739.14000000,112592.20000000,112650.99000000,135.31095000
1758585600000,112650.99000000,112833.09000000,112385.23000000,112395.32000000,400.92095000
1758589200000,112395.32000000,112502.29000000,112138.88000000,112156.66000000,439.66589000
1758592800000,112156.66000000,112487.38000000,111674.00000000,111811.88000000,717.47413000
1758596400000,111811.88000000,112446.97000000,111478.00000000,112339.99000000,840.03485000
1758600000000,112339.99000000,112469.21000000,111876.15000000,112442.30000000,530.48180000
1758603600000,112442.29000000,112894.49000000,112413.01000000,112665.44000000,645.16259000
1758607200000,112665.44000000,113111.89000000,112616.93000000,112974.96000000,574.99132000
1758610800000,112974.97000000,113114.01000000,112882.48000000,113090.13000000,754.18067000
1758614400000,113090.13000000,113177.72000000,112936.98000000,113133.84000000,657.66339000
1758618000000,113133.84000000,113281.50000000,112888.00000000,112934.47000000,430.99222000
1758621600000,112934.48000000,113006.56000000,112828.62000000,112969.32000000,382.87944000
1758625200000,112969.32000000,113081.35000000,112683.33000000,112975.99000000,343.04129000
1758628800000,112975.99000000,113049.90000000,112811.40000000,112941.02000000,342.98937000
1758632400000,112941.01000000,113024.31000000,112722.78000000,112952.31000000,426.02927000
1758636000000,112952.32000000,113290.50000000,112571.81000000,112652.91000000,713.09459000
1758639600000,112652.91000000,113072.89000000,112496.61000000,112882.19000000,466.71943000
1758643200000,112882.20000000,112958.58000000,112486.37000000,112823.63000000,531.06975000
1758646800000,112823.62000000,112823.62000000,111888.00000000,111957.76000000,587.62346000
1758650400000,111957.76000000,112200.00000000,111686.90000000,111780.10000000,710.40527000
1758654000000,111780.09000000,111979.27000000,111540.20000000,111655.29000000,565.08344000
1758657600000,111655.29000000,111994.99000000,111458.73000000,111985.77000000,495.90964000
1758661200000,111985.78000000,112202.24000000,111893.44000000,112161.54000000,270.56814000
1758664800000,112161.53000000,112213.95000000,112002.16000000,112159.23000000,231.71626000
1758668400000,112159.24000000,112220.54000000,111879.73000000,111998.80000000,242.62314000
1758672000000,111998.80000000,112380.00000000,111816.86000000,112230.72000000,457.37128000
1758675600000,112230.73000000,112500.00000000,112140.00000000,112451.26000000,263.95045000
1758679200000,112451.25000000,112500.00000000,111896.43000000,112111.62000000,1045.64078000
1758682800000,112111.62000000,112223.15000000,111683.09000000,111683.09000000,1081.07058000
1758686400000,111683.10000000,112374.32000000,111042.66000000,112161.93000000,1377.98323000
1758690000000,112161.94000000,112666.74000000,112133.83000000,112636.84000000,480.95742000
1758693600000,112636.85000000,112779.37000000,112535.78000000,112596.69000000,508.56699000
1758697200000,112596.70000000,112742.06000000,112459.44000000,112583.54000000,538.18220000
1758700800000,112583.54000000,112636.85000000,112405.62000000,112622.80000000,369.32812000
1758704400000,112622.81000000,112837.42000000,112501.38000000,112735.06000000,247.34844000
1758708000000,112735.05000000,112960.00000000,112668.51000000,112941.98000000,402.84076000
1758711600000,112941.99000000,113162.17000000,112877.30000000,113029.46000000,548.21142000
1758715200000,113029.45000000,113097.99000000,112944.00000000,113070.69000000,272.77737000
1758718800000,113070.69000000,113222.69000000,112808.00000000,112823.62000000,578.33959000
1758722400000,112823.62000000,113890.00000000,112823.61000000,113720.64000000,966.18934000
1758726000000,113720.64000000,113883.68000000,113257.01000000,113346.41000000,717.74437000
1758729600000,113346.40000000,113753.00000000,113163.21000000,113732.01000000,447.67953000
1758733200000,113732.01000000,113940.00000000,113616.00000000,113761.30000000,361.88913000
1758736800000,113761.31000000,113830.66000000,113512.53000000,113639.80000000,202.61449000
1758740400000,113639.80000000,113682.46000000,113292.25000000,113420.01000000,306.51270000
1758744000000,113420.00000000,113609.25000000,113401.99000000,113501.52000000,233.37909000
1758747600000,113501.52000000,113584.02000000,113283.99000000,113339.63000000,274.44453000
1758751200000,113339.63000000,113647.58000000,113250.59000000,113336.33000000,268.57434000
1758754800000,113336.34000000,113429.12000000,113204.71000000,113307.00000000,417.66352000
1758758400000,113307.01000000,113510.23000000,112960.00000000,113062.35000000,567.08586000
1758762000000,113062.35000000,113369.98000000,112446.15000000,112661.24000000,1139.29698000
1758765600000,112661.24000000,113179.94000000,112510.06000000,112907.38000000,569.88139000
1758769200000,112907.38000000,112907.39000000,112214.74000000,112546.21000000,773.34995000
1758772800000,112546.22000000,112614.43000000,111584.23000000,111735.66000000,1337.55309000
1758776400000,111735.67000000,112040.00000000,111597.86000000,111749.91000000,705.54263000
1758780000000,111749.91000000,111843.30000000,111515.87000000,111533.26000000,371.96659000
1758783600000,111533.26000000,111883.23000000,111450.42000000,111766.72000000,515.14719000
1758787200000,111766.73000000,112031.18000000,111689.38000000,111727.21000000,537.91010000
1758790800000,111727.20000000,112246.46000000,111571.57000000,111571.58000000,771.79377000
1758794400000,111571.58000000,111854.12000000,111525.81000000,111648.19000000,434.41742000
1758798000000,111648.19000000,111728.48000000,111283.63000000,111348.00000000,543.64106000
1758801600000,111347.99000000,111656.81000000,111020.00000000,111111.00000000,1058.26970000
1758805200000,111111.01000000,111719.05000000,110629.99000000,111000.00000000,2220.16862000
1758808800000,111000.00000000,111729.52000000,110983.03000000,111540.00000000,856.73547000
1758812400000,111540.01000000,111587.75000000,110868.90000000,111580.77000000,599.58449000
1758816000000,111580.77000000,111672.58000000,110904.91000000,110957.29000000,585.10481000
1758819600000,110957.28000000,110968.40000000,108654.00000000,108833.63000000,2899.70308000
1758823200000,108833.63000000,109801.78000000,108631.51000000,109760.20000000,1427.42291000
1758826800000,109760.20000000,109973.40000000,109302.54000000,109360.00000000,1217.19366000
1758830400000,109360.00000000,109482.62000000,109057.06000000,109163.44000000,424.71820000
1758834000000,109163.45000000,109666.30000000,109074.11000000,109420.00000000,347.85454000
1758837600000,109420.00000000,109587.99000000,109261.02000000,109419.97000000,280.53982000
1758841200000,109419.97000000,109685.72000000,108765.00000000,108994.49000000,1046.26824000
1758844800000,108994.49000000,109614.67000000,108809.24000000,109472.13000000,868.75424000
1758848400000,109472.12000000,109762.59000000,109313.17000000,109680.40000000,452.15578000
1758852000000,109680.39000000,109798.84000000,109487.26000000,109621.70000000,497.29551000
1758855600000,109621.70000000,109635.80000000,109293.25000000,109580.01000000,504.99021000
1758859200000,109580.00000000,109625.94000000,109250.87000000,109338.01000000,315.34456000
1758862800000,109338.02000000,109579.99000000,109085.78000000,109252.79000000,371.75832000
1758866400000,109252.79000000,109624.16000000,109016.00000000,109360.00000000,592.34105000
1758870000000,109360.00000000,109593.49000000,108913.00000000,109320.02000000,1776.45411000
1758873600000,109320.02000000,109607.50000000,109304.72000000,109567.20000000,575.78415000
1758877200000,109567.20000000,109690.98000000,109393.37000000,109568.72000000,441.33309000
1758880800000,109568.72000000,109568.72000000,108697.42000000,108895.00000000,735.10273000
1758884400000,108894.99000000,109200.00000000,108620.07000000,109133.50000000,923.24217000
1758888000000,109133.50000000,109579.00000000,108824.82000000,109372.68000000,863.36244000
1758891600000,109372.68000000,109779.73000000,109000.00000000,109669.73000000,991.99403000
1758895200000,109669.72000000,109779.73000000,108764.76000000,108836.00000000,900.45250000
1758898800000,108836.00000000,109358.50000000,108802.04000000,109027.78000000,486.11543000
1758902400000,109027.79000000,109618.00000000,109027.78000000,109460.01000000,291.37899000
1758906000000,109460.00000000,110000.00000000,109392.35000000,109899.99000000,627.01224000
1758909600000,109900.00000000,110300.00000000,109700.00000000,109727.99000000,571.22129000
1758913200000,109727.99000000,109727.99000000,109030.41000000,109172.20000000,603.81607000
1758916800000,109172.21000000,109347.59000000,109087.57000000,109288.44000000,245.23004000
1758920400000,109288.45000000,109530.00000000,109189.17000000,109469.07000000,210.90009000
1758924000000,109469.07000000,109607.38000000,109348.00000000,109558.25000000,183.31873000
1758927600000,109558.24000000,109687.69000000,109432.07000000,109643.46000000,213.65814000
1758931200000,109643.46000000,109660.88000000,109472.23000000,109649.29000000,268.55384000
1758934800000,109649.29000000,109657.45000000,109330.08000000,109431.92000000,230.21003000
1758938400000,109431.92000000,109482.64000000,109324.42000000,109408.18000000,280.63961000
1758942000000,109408.18000000,109743.91000000,109384.63000000,109553.77000000,262.25571000
1758945600000,109553.77000000,109742.27000000,109514.63000000,109654.99000000,248.07725000
1758949200000,109654.99000000,109684.29000000,109593.65000000,109635.72000000,128.97939000
1758952800000,109635.73000000,109635.73000000,109481.44000000,109541.36000000,241.06138000
1758956400000,109541.36000000,109570.36000000,109332.02000000,109411.20000000,290.72314000
1758960000000,109411.19000000,109411.20000000,109252.00000000,109252.01000000,379.23249000
1758963600000,109252.01000000,109347.59000000,109064.40000000,109292.73000000,409.97831000
1758967200000,109292.74000000,109477.69000000,109256.07000000,109431.70000000,322.59239000
1758970800000,109431.71000000,109440.65000000,109280.00000000,109310.21000000,244.48710000
1758974400000,109310.22000000,109477.59000000,109227.14000000,109400.05000000,336.07633000
1758978000000,109400.06000000,109412.14000000,109299.64000000,109306.61000000,336.77227000
1758981600000,109306.61000000,109387.51000000,109255.90000000,109287.89000000,273.62629000
1758985200000,109287.89000000,109427.40000000,109193.00000000,109402.24000000,204.90854000
1758988800000,109402.25000000,109427.76000000,109308.00000000,109389.04000000,176.55452000
1758992400000,109389.05000000,109410.00000000,109243.89000000,109382.47000000,183.15972000
1758996000000,109382.48000000,109434.99000000,109345.11000000,109434.96000000,154.76580000
1758999600000,109434.96000000,109440.00000000,109383.48000000,109424.20000000,76.33855000
1759003200000,109424.21000000,109435.00000000,109362.72000000,109390.00000000,60.18528000
1759006800000,109390.00000000,109483.55000000,109389.47000000,109474.99000000,119.69499000
1759010400000,109474.98000000,109699.98000000,109474.98000000,109605.62000000,175.35372000
1759014000000,109605.63000000,109683.16000000,109461.53000000,109635.85000000,97.55978000
1759017600000,109635.85000000,109787.75000000,109548.00000000,109607.81000000,283.02575000
1759021200000,109607.81000000,109654.85000000,109325.05000000,109353.67000000,221.51490000
1759024800000,109353.68000000,109535.00000000,109353.67000000,109447.55000000,194.54739000
1759028400000,109447.54000000,109535.00000000,109409.17000000,109436.00000000,123.06023000
1759032000000,109436.00000000,109486.10000000,109365.88000000,109365.90000000,99.29239000
1759035600000,109365.90000000,109398.00000000,109356.42000000,109356.43000000,124.07352000
1759039200000,109356.44000000,109455.97000000,109260.00000000,109410.00000000,167.02015000
1759042800000,109410.00000000,109537.80000000,109350.00000000,109513.06000000,178.66470000
1759046400000,109513.06000000,109585.39000000,109423.21000000,109509.91000000,216.27847000
1759050000000,109509.91000000,109559.89000000,109323.88000000,109519.42000000,209.63846000
1759053600000,109519.43000000,109519.43000000,109368.43000000,109368.44000000,143.70537000
1759057200000,109368.43000000,109447.28000000,109250.00000000,109369.02000000,293.31231000
1759060800000,109369.02000000,109451.04000000,109189.99000000,109314.99000000,308.15163000
1759064400000,109314.99000000,109668.98000000,109314.98000000,109639.00000000,332.00919000
1759068000000,109639.00000000,109888.00000000,109502.56000000,109850.01000000,370.11862000
1759071600000,109850.00000000,110037.93000000,109712.23000000,110037.93000000,338.92347000
1759075200000,110037.92000000,110393.63000000,110008.54000000,110222.02000000,516.23853000
1759078800000,110222.01000000,110377.05000000,110130.26000000,110203.52000000,374.79675000
1759082400000,110203.53000000,110293.56000000,110060.88000000,110293.56000000,140.49771000
1759086000000,110293.56000000,110388.46000000,110119.71000000,110337.60000000,184.24395000
1759089600000,110337.61000000,110945.00000000,110294.78000000,110803.80000000,510.06540000
1759093200000,110803.80000000,110896.33000000,110640.81000000,110833.99000000,275.55071000
1759096800000,110833.99000000,112014.00000000,110833.99000000,111938.51000000,1130.21918000
1759100400000,111938.51000000,112350.00000000,111938.51000000,112163.95000000,807.38282000
1759104000000,112163.96000000,112309.98000000,111985.00000000,112260.57000000,716.58660000
1759107600000,112260.57000000,112310.00000000,111721.79000000,111855.30000000,649.21896000
1759111200000,111855.30000000,112022.27000000,111632.72000000,111750.02000000,621.54504000
1759114800000,111750.02000000,111857.51000000,111588.07000000,111857.51000000,310.12302000
1759118400000,111857.51000000,111904.34000000,111750.00000000,111812.00000000,278.79762000
1759122000000,111812.01000000,111812.01000000,111575.38000000,111753.34000000,348.73721000
1759125600000,111753.34000000,111850.00000000,111624.00000000,111632.83000000,334.53443000
1759129200000,111632.83000000,111865.96000000,111560.65000000,111865.95000000,869.29090000
1759132800000,111865.96000000,112421.99000000,111865.95000000,112099.75000000,787.97678000
1759136400000,112099.74000000,112219.00000000,111988.13000000,112110.90000000,460.23123000
1759140000000,112110.90000000,112225.00000000,112012.73000000,112090.18000000,476.12298000
1759143600000,112090.19000000,112112.86000000,111923.13000000,112100.00000000,401.91096000
1759147200000,112100.00000000,112515.00000000,111940.00000000,112022.16000000,744.63691000
1759150800000,112022.00000000,113490.00000000,111901.26000000,113227.29000000,1670.66371000
1759154400000,113227.29000000,114231.56000000,113220.21000000,114033.53000000,1791.07159000
1759158000000,114033.54000000,114127.13000000,113686.06000000,113815.57000000,858.42631000
1759161600000,113815.57000000,114053.00000000,113600.00000000,113626.15000000,728.01207000
1759165200000,113626.15000000,114151.00000000,113449.74000000,114043.91000000,843.56729000
1759168800000,114043.92000000,114137.73000000,113867.02000000,114008.79000000,396.89151000
1759172400000,114008.78000000,114390.93000000,113848.63000000,114265.55000000,747.93438000
1759176000000,114265.56000000,114400.00000000,114122.12000000,114258.29000000,497.44944000
1759179600000,114258.29000000,114329.80000000,114095.36000000,114176.73000000,218.26557000
1759183200000,114176.72000000,114216.41000000,114020.00000000,114189.81000000,443.81221000
1759186800000,114189.80000000,114395.92000000,114189.80000000,114311.96000000,345.31333000
1759190400000,114311.97000000,114758.00000000,114040.35000000,114525.97000000,953.85322000
1759194000000,114525.97000000,114792.00000000,114255.38000000,114500.31000000,766.25660000
1759197600000,114500.32000000,114583.19000000,114360.00000000,114455.96000000,385.99253000
1759201200000,114455.96000000,114514.50000000,114303.06000000,114376.39000000,388.27883000
1759204800000,114376.39000000,114376.40000000,114091.62000000,114091.63000000,355.43204000
1759208400000,114091.63000000,114205.17000000,113827.24000000,113904.00000000,698.31455000
1759212000000,113904.00000000,114084.22000000,113838.41000000,113891.64000000,527.62041000
1759215600000,113891.64000000,113994.61000000,113585.00000000,113699.23000000,745.45417000
1759219200000,113699.24000000,113741.37000000,113350.35000000,113451.89000000,653.46315000
1759222800000,113451.89000000,113451.89000000,112731.41000000,112781.97000000,995.05591000
1759226400000,112781.97000000,113085.23000000,112656.27000000,112923.49000000,721.99583000
1759230000000,112923.50000000,113135.44000000,112810.62000000,113055.01000000,498.77683000
1759233600000,113055.00000000,113255.99000000,112990.75000000,113002.06000000,347.59460000
1759237200000,113002.06000000,113677.23000000,112866.11000000,113404.53000000,823.64679000
1759240800000,113404.53000000,113630.13000000,112900.00000000,113595.05000000,910.17644000
1759244400000,113595.04000000,113598.27000000,112919.95000000,113106.16000000,758.86878000
1759248000000,113106.15000000,113279.92000000,112800.00000000,112841.24000000,386.78887000
1759251600000,112841.23000000,113503.99000000,112813.82000000,113246.11000000,745.57241000
1759255200000,113246.12000000,113714.56000000,113177.37000000,113714.56000000,431.85830000
1759258800000,113714.55000000,114563.46000000,113702.01000000,114359.99000000,971.66803000
1759262400000,114359.99000000,114723.57000000,114110.09000000,114626.36000000,710.64838000
1759266000000,114626.36000000,114754.87000000,114136.50000000,114161.00000000,649.46746000
1759269600000,114161.00000000,114356.98000000,113883.01000000,113940.39000000,348.93460000
1759273200000,113940.40000000,114048.94000000,113765.42000000,114048.93000000,268.43760000
1759276800000,114048.94000000,114308.00000000,113966.67000000,114239.53000000,434.59016000
1759280400000,114239.53000000,114550.00000000,114142.99000000,114549.99000000,597.25360000
1759284000000,114549.99000000,114551.76000000,114272.15000000,114272.15000000,508.42422000
1759287600000,114272.16000000,114530.48000000,114096.58000000,114176.92000000,502.30318000
1759291200000,114176.93000000,114700.00000000,114151.00000000,114289.01000000,597.89328000
1759294800000,114289.02000000,114740.00000000,114265.63000000,114569.84000000,559.75519000
1759298400000,114569.84000000,114624.30000000,114224.88000000,114256.81000000,392.52281000
1759302000000,114256.82000000,114584.35000000,114236.59000000,114539.02000000,446.26236000
1759305600000,114539.02000000,116591.80000000,114484.43000000,116111.28000000,2944.06599000
1759309200000,116111.27000000,116529.93000000,115950.00000000,116412.10000000,1081.73774000
1759312800000,116412.10000000,116551.00000000,116203.50000000,116281.64000000,549.64831000
1759316400000,116281.64000000,116795.85000000,116269.00000000,116789.58000000,642.47832000
1759320000000,116789.57000000,116887.00000000,116363.38000000,116402.65000000,645.19981000
1759323600000,116402.65000000,116843.73000000,116399.50000000,116806.96000000,1233.59755000
